artistContentId,artistName,completitionYear,contentId,image,title,details
191443,Gustav Klimt,1907,191556,https://uploads0.wikiart.org/images/gustav-klimt/portrait-of-adele-bloch-bauer-i(1).jpg,Portrait of Adele Bloch-Bauer I,https://www.wikiart.org/en/gustav-klimt/portrait-of-adele-bloch-bauer-i-1907-1
185969,Piet Mondrian,1910,185979,https://uploads7.wikiart.org/images/piet-mondrian/avond-evening-the-red-tree-1910.jpg,Avond (Evening): The Red Tree,https://wikiart.org/en/piet-mondrian/avond-evening-the-red-tree-1910
229251,Andy Warhol,1963,229297,https://uploads8.wikiart.org/images/andy-warhol/elvis-presley(1).jpg,Elvis I & II,https://wikiart.org/en/andy-warhol/elvis-presley
189246, Wassily Kandinsky,1911,189284,https://uploads8.wikiart.org/images/wassily-kandinsky/composition-iv-1911.jpg,Composition IV,https://wikiart.org/en/wassily-kandinsky/composition-iv-1911
187964,John William Waterhouse,1889,188021,https://uploads7.wikiart.org/images/john-william-waterhouse/ophelia-1889.jpg,Ophelia,https://wikiart.org/en/john-william-waterhouse/ophelia-1889
238672,William Turner,1838,238719,https://uploads7.wikiart.org/images/william-turner/flint-castle.jpg,Flint Castle,https://wikiart.org/en/william-turner/flint-castle
216353,Peter Paul Rubens,1613,216472,https://uploads5.wikiart.org/images/peter-paul-rubens/jupiter-and-callisto-1613.jpg,Jupiter and Callisto,https://wikiart.org/en/peter-paul-rubens/jupiter-and-callisto-1613
225091,Leonardo da Vinci,1472,225105,https://uploads1.wikiart.org/images/leonardo-da-vinci/annunciation.jpg,Annunciation,https://wikiart.org/en/leonardo-da-vinci/annunciation
189246, Wassily Kandinsky,1925,189442,https://uploads0.wikiart.org/images/wassily-kandinsky/yellow-red-blue-1925.jpg,Yellow-Red-Blue,https://wikiart.org/en/wassily-kandinsky/yellow-red-blue-1925
211667,Claude Monet,1882,212581,https://uploads6.wikiart.org/images/claude-monet/the-manneport.jpg,The Manneport,https://wikiart.org/en/claude-monet/the-manneport
204422,M.C. Escher,1957,204614,https://uploads0.wikiart.org/images/m-c-escher/mosaic-ii.jpg,Mosaic II,https://wikiart.org/en/m-c-escher/mosaic-ii
231885,Lucian Freud,1952,231982,https://uploads5.wikiart.org/images/lucian-freud/girl-with-a-white-dog.jpg,Girl with a White Dog,https://wikiart.org/en/lucian-freud/girl-with-a-white-dog
191705,Gustave Courbet,1845,191980,https://uploads5.wikiart.org/images/gustave-courbet/the-desperate-man-self-portrait-1845.jpg,The Desperate Man (Self-Portrait),https://wikiart.org/en/gustave-courbet/the-desperate-man-self-portrait-1845
191285,Henri Rousseau,1891,191422,https://uploads8.wikiart.org/images/henri-rousseau/tiger-in-a-tropical-storm-surprised-1891.jpg,Tiger in a Tropical Storm (Surprised!),https://wikiart.org/en/henri-rousseau/tiger-in-a-tropical-storm-surprised-1891
235517,Edward Hopper,1929,235541,https://uploads8.wikiart.org/images/edward-hopper/chop-suey-1929.jpg,Chop Suey,https://wikiart.org/en/edward-hopper/chop-suey-1929
238672,William Turner,1839,238824,https://uploads4.wikiart.org/images/william-turner/the-fighting-temeraire-tugged-to-her-last-berth-to-be-broken-up.jpg,"The ""Fighting Temeraire"" Tugged to her Last Berth to be Broken up",https://wikiart.org/en/william-turner/the-fighting-temeraire-tugged-to-her-last-berth-to-be-broken-up
204422,M.C. Escher,1968,204600,https://uploads6.wikiart.org/images/m-c-escher/metamorphosis-iii-1968-1.jpg,Metamorphosis III,https://wikiart.org/en/m-c-escher/metamorphosis-iii-1968-1
211667,Claude Monet,1858,212844,https://uploads0.wikiart.org/images/claude-monet/view-at-rouelles-le-havre.jpg,View At Rouelles Le Havre,https://wikiart.org/en/claude-monet/view-at-rouelles-le-havre
204422,M.C. Escher,1946,204615,https://uploads4.wikiart.org/images/m-c-escher/mumified-frog.jpg,Mumified Frog,https://wikiart.org/en/m-c-escher/mumified-frog
199938,Paul Klee,1932,202339,https://uploads5.wikiart.org/images/paul-klee/to-the-parnassus-1932(2).jpg,Ad Parnassum,https://wikiart.org/en/paul-klee/to-the-parnassus-1932
191443,Gustav Klimt,1903,191481,https://uploads6.wikiart.org/images/gustav-klimt/farmhouse-with-birch-trees-1903.jpg,Farmhouse with Birch Trees,https://wikiart.org/en/gustav-klimt/farmhouse-with-birch-trees-1903
222127,Katsushika Hokusai,1831,223618,https://uploads6.wikiart.org/00129/images/katsushika-hokusai/the-great-wave-off-kanagawa.jpg,The Great Wave off Kanagawa,https://wikiart.org/en/katsushika-hokusai/the-great-wave-off-kanagawa
186729,Pieter Bruegel the Elder,1559,186769,https://uploads5.wikiart.org/images/pieter-bruegel-the-elder/netherlandish-proverbs-1559.jpg,Netherlandish Proverbs,https://wikiart.org/en/pieter-bruegel-the-elder/netherlandish-proverbs-1559
187964,John William Waterhouse,1893,188063,https://uploads0.wikiart.org/images/john-william-waterhouse/the-naiad-1893.jpg,The Naiad,https://wikiart.org/en/john-william-waterhouse/the-naiad-1893
187420,Eugene Delacroix,1830,187963,https://uploads5.wikiart.org/images/eugene-delacroix/the-liberty-leading-the-people-1830.jpg,The Liberty Leading the People,https://wikiart.org/en/eugene-delacroix/the-liberty-leading-the-people-1830
225091,Leonardo da Vinci,1481,225150,https://uploads4.wikiart.org/images/leonardo-da-vinci/drawings-of-water-lifting-devices.jpg,Drawings of Water Lifting Devices,https://wikiart.org/en/leonardo-da-vinci/drawings-of-water-lifting-devices
204915,Vincent van Gogh,1890,205758,https://uploads6.wikiart.org/images/vincent-van-gogh/branches-with-almond-blossom-1890(1).jpg,Branches with Almond Blossom,https://wikiart.org/en/vincent-van-gogh/branches-with-almond-blossom-1890
204422,M.C. Escher,1926,204434,https://uploads5.wikiart.org/images/m-c-escher/birds.jpg,Birds,https://wikiart.org/en/m-c-escher/birds
191443,Gustav Klimt,1909,191612,https://uploads6.wikiart.org/images/gustav-klimt/the-tree-of-life-stoclet-frieze.jpg,"The Tree of Life, Stoclet Frieze",https://wikiart.org/en/gustav-klimt/the-tree-of-life-stoclet-frieze
185969,Piet Mondrian,1911,185975,https://uploads3.wikiart.org/images/piet-mondrian/the-gray-tree-1911.jpg,The Gray Tree,https://wikiart.org/en/piet-mondrian/the-gray-tree-1911
222127,Katsushika Hokusai,1830,222204,https://uploads1.wikiart.org/images/katsushika-hokusai/hibiscus-and-sparrow.jpg,Hibiscus and Sparrow,https://wikiart.org/en/katsushika-hokusai/hibiscus-and-sparrow
225091,Leonardo da Vinci,1505,225100,https://uploads7.wikiart.org/images/leonardo-da-vinci/anatomical-studies.jpg,Anatomical studies,https://wikiart.org/en/leonardo-da-vinci/anatomical-studies
194778,Hieronymus Bosch,1485,195443,https://uploads3.wikiart.org/images/hieronymus-bosch/the-seven-deadly-sins-and-the-four-last-things-1485.jpg,The Seven Deadly Sins and the Four Last Things,https://wikiart.org/en/hieronymus-bosch/the-seven-deadly-sins-and-the-four-last-things-1485
191982,Edouard Manet,1882,192007,https://uploads1.wikiart.org/images/edouard-manet/a-bar-at-the-folies-bergere-1882-1.jpg,A Bar at the Folies-Bergere,https://wikiart.org/en/edouard-manet/a-bar-at-the-folies-bergere-1882-1
186729,Pieter Bruegel the Elder,1559,186748,https://uploads5.wikiart.org/images/pieter-bruegel-the-elder/fight-between-carnival-and-lent-1559.jpg,The Fight between Carnival and Lent,https://www.wikiart.org/en/pieter-bruegel-the-elder/the-fight-between-carnival-and-lent-1559-1
238672,William Turner,1796,238718,https://uploads2.wikiart.org/images/william-turner/fishermen-at-sea.jpg,Fishermen at Sea,https://wikiart.org/en/william-turner/fishermen-at-sea
234080,Robert Delaunay,1912,234096,https://uploads4.wikiart.org/images/robert-delaunay/rhythm-1.jpg,Rhythm,https://wikiart.org/en/robert-delaunay/rhythm-1
204422,M.C. Escher,-1,204866,https://uploads1.wikiart.org/images/m-c-escher/symmetry-watercolor-106-bird.jpg,Symmetry Watercolor 106 Bird,https://wikiart.org/en/m-c-escher/symmetry-watercolor-106-bird
213253,Edgar Degas,1884,213737,https://uploads4.wikiart.org/images/edgar-degas/the-pink-dancers-before-the-ballet-1884.jpg,"The Pink Dancers, Before the Ballet",https://wikiart.org/en/edgar-degas/the-pink-dancers-before-the-ballet-1884
235517,Edward Hopper,1951,235627,https://uploads1.wikiart.org/images/edward-hopper/rooms-by-the-sea.jpg,Rooms By The Sea,https://wikiart.org/en/edward-hopper/rooms-by-the-sea
231479,Cy Twombly,1961,231562,https://uploads8.wikiart.org/images/cy-twombly/untitled.jpg,Untitled,https://wikiart.org/en/cy-twombly/untitled
186729,Pieter Bruegel the Elder,1565,186753,https://uploads4.wikiart.org/00129/images/pieter-bruegel-the-elder/hunters-in-the-snow.jpg,Hunters in the Snow,https://wikiart.org/en/pieter-bruegel-the-elder/hunters-in-the-snow
235517,Edward Hopper,1937,235636,https://uploads1.wikiart.org/images/edward-hopper/sheridan-theatre.jpg,Sheridan Theatre,https://wikiart.org/en/edward-hopper/sheridan-theatre
201359,Gustave Dore,-1,201973,https://uploads6.wikiart.org/images/gustave-dore/the-inferno-canto-21-1.jpg,"The Inferno, Canto 21",https://wikiart.org/en/gustave-dore/the-inferno-canto-21-1
215455,Paul Cezanne,1895,215706,https://uploads6.wikiart.org/images/paul-cezanne/mont-sainte-victoire-3.jpg,Mont Sainte-Victoire,https://wikiart.org/en/paul-cezanne/mont-sainte-victoire-3
247591,Norman Rockwell,1964,247833,https://uploads2.wikiart.org/images/norman-rockwell/the-problem-we-all-live-with-1935.jpg,The problem we all live with,https://wikiart.org/en/norman-rockwell/the-problem-we-all-live-with-1935
204422,M.C. Escher,1946,204588,https://uploads3.wikiart.org/images/m-c-escher/magic-mirror.jpg,Magic Mirror,https://wikiart.org/en/m-c-escher/magic-mirror
191982,Edouard Manet,1863,192068,https://uploads6.wikiart.org/images/edouard-manet/olympia-1863.jpg,Olympia,https://wikiart.org/en/edouard-manet/olympia-1863
193829,Francisco Goya,1800,193994,https://uploads0.wikiart.org/images/francisco-goya/nude-maja-1800.jpg,Nude Maja,https://wikiart.org/en/francisco-goya/nude-maja-1800
211667,Claude Monet,1864,211986,https://uploads5.wikiart.org/images/claude-monet/hauling-a-boat-ashore-honfleur.jpg,"Hauling a Boat Ashore, Honfleur",https://wikiart.org/en/claude-monet/hauling-a-boat-ashore-honfleur
200491,Albrecht Durer,-1,200692,https://uploads4.wikiart.org/images/albrecht-durer/feet-of-an-apostle.jpg,Feet of an apostle,https://wikiart.org/en/albrecht-durer/feet-of-an-apostle
222127,Katsushika Hokusai,-1,223530,https://uploads1.wikiart.org/images/katsushika-hokusai/ocean-waves.jpg,Ocean waves,https://wikiart.org/en/katsushika-hokusai/ocean-waves
231885,Lucian Freud,1939,231926,https://uploads2.wikiart.org/images/lucian-freud/box-of-apples-in-wales-1939.jpg,Box of Apples in Wales,https://wikiart.org/en/lucian-freud/box-of-apples-in-wales-1939
247591,Norman Rockwell,1953,247781,https://uploads6.wikiart.org/images/norman-rockwell/portrait-of-norman-rockwell-painting-the-soda-jerk-1953.jpg,Portrait of Norman Rockwell Painting the Soda Jerk,https://wikiart.org/en/norman-rockwell/portrait-of-norman-rockwell-painting-the-soda-jerk-1953
211667,Claude Monet,1896,212555,https://uploads1.wikiart.org/images/claude-monet/the-japanese-bridge-the-bridge-in-monet-s-garden-1896.jpg,The Japanese Bridge (The Bridge in Monet's Garden),https://wikiart.org/en/claude-monet/the-japanese-bridge-the-bridge-in-monet-s-garden-1896
227598,Alphonse Mucha,1895,227608,https://uploads6.wikiart.org/images/alphonse-mucha/amants-1895.jpg,Amants,https://wikiart.org/en/alphonse-mucha/amants-1895
235517,Edward Hopper,1930,235661,https://uploads6.wikiart.org/images/edward-hopper/the-long-leg.jpg,The Long Leg,https://wikiart.org/en/edward-hopper/the-long-leg
235517,Edward Hopper,1949,235545,https://uploads4.wikiart.org/images/edward-hopper/conference-at-night.jpg,Conference At Night,https://wikiart.org/en/edward-hopper/conference-at-night
189958,Jean-Francois Millet,1859,190022,https://uploads8.wikiart.org/images/jean-francois-millet/the-angelus-1859.jpg,The Angelus,https://wikiart.org/en/jean-francois-millet/the-angelus-1859
215455,Paul Cezanne,1890,215866,https://uploads8.wikiart.org/images/paul-cezanne/still-life-with-apples-1.jpg,Still life with Apples,https://wikiart.org/en/paul-cezanne/still-life-with-apples-1
235517,Edward Hopper,1942,235593,https://uploads4.wikiart.org/images/edward-hopper/nighthawks.jpg,Nighthawks,https://wikiart.org/en/edward-hopper/nighthawks
193104,Michelangelo,1510,193173,https://uploads1.wikiart.org/images/michelangelo/sistine-chapel-ceiling-creation-of-adam-1510.jpg,Sistine Chapel Ceiling: Creation of Adam,https://wikiart.org/en/michelangelo/sistine-chapel-ceiling-creation-of-adam-1510
232329,William-Adolphe Bouguereau,1900,232331,https://uploads2.wikiart.org/images/william-adolphe-bouguereau/a-childhood-idyll-1900.jpg,A Childhood Idyll,https://wikiart.org/en/william-adolphe-bouguereau/a-childhood-idyll-1900
235517,Edward Hopper,1958,235651,https://uploads7.wikiart.org/images/edward-hopper/sunlights-in-cafeteria.jpg,Sunlights in Cafeteria,https://wikiart.org/en/edward-hopper/sunlights-in-cafeteria
